!TF createItem,,,,,,,,,,,,,,,,,,,,
ItemName,ItemType,AppName,Description,ButtonName,SmallImageURL,MediumImageURL,LargeImageURL,MaxInstances,Properties,ExternalKey,AgeRating,ScarcityThreshold,Categories,SKU,SKUExtension,UnitCostCurrencyName,UnitCost,Revision,ExternalCheckRequired,EmailValidationRequired
PR_THROWN_FROSTFIRE_NEW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_FROSTFIRE_NEW"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_FROSTFIRE_NEW""}",,,,,,,,,,,
PR_BELT_SILKEN_NEW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_SILKEN_NEW"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_SILKEN_NEW""}",,,,,,,,,,,
PR_BELT_CORREA_NEW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_CORREA_NEW"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_CORREA_NEW""}",,,,,,,,,,,
STACK_POTION_ENERGY_LESSER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""POTION_ENERGY_LESSER"":""5""},""Type"":""STORE"",""ItemName"":""STACK_POTION_ENERGY_LESSER""}",,,,,,,,,,,
STACK_POTION_ENERGY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""POTION_ENERGY"":""5""},""Type"":""STORE"",""ItemName"":""STACK_POTION_ENERGY""}",,,,,,,,,,,
STACK_POTION_ENERGY_GREATER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""POTION_ENERGY_GREATER"":""5""},""Type"":""STORE"",""ItemName"":""STACK_POTION_ENERGY_GREATER""}",,,,,,,,,,,
STACK_HORN_EVRAS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HORN_EVRAS"":""5""},""Type"":""STORE"",""ItemName"":""STACK_HORN_EVRAS""}",,,,,,,,,,,
STACK_SMELLING_SALTS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""SMELLING_SALTS"":""5""},""Type"":""STORE"",""ItemName"":""STACK_SMELLING_SALTS""}",,,,,,,,,,,
TOKEN_SMALL_STACK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""CHALLENGE_TOKEN"":""5""},""Type"":""OFFER_CHALLENGE_TOKEN_STACK"",""ItemName"":""TOKEN_SMALL_STACK""}",,,,,,,,,,,
CHALLENGE_TOKEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""CHALLENGE_TOKEN"":""1""},""Type"":""OFFER_CHALLENGE_TOKEN"",""ItemName"":""CHALLENGE_TOKEN""}",,,,,,,,,,,
PR_1H_SWORD_DRAGONSCALE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_DRAGONSCALE"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_DRAGONSCALE""}",,,,,,,,,,,
PR_1H_SWORD_LOCKJAW,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_LOCKJAW"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_LOCKJAW""}",,,,,,,,,,,
PR_1H_SWORD_WARDEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_WARDEN"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_WARDEN""}",,,,,,,,,,,
PR_AMULET_MERCY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_MERCY"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_MERCY""}",,,,,,,,,,,
PR_AMULET_SANGUINE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_SANGUINE"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_SANGUINE""}",,,,,,,,,,,
PR_AMULET_VISIONARY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AMULET_VISIONARY"":""1""},""Type"":""STORE"",""ItemName"":""PR_AMULET_VISIONARY""}",,,,,,,,,,,
PR_ARMOR_HELMET_LOREKEEPER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_LOREKEEPER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_LOREKEEPER""}",,,,,,,,,,,
PR_ARMOR_HELMET_LOREKEEPER_MASK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_LOREKEEPER_MASK"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_LOREKEEPER_MASK""}",,,,,,,,,,,
PR_ARMOR_HELMET_SOULBINDER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SOULBINDER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SOULBINDER""}",,,,,,,,,,,
PR_ARMOR_HELMET_STEADY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_STEADY"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_STEADY""}",,,,,,,,,,,
PR_ARMOR_HELMET_SUBVERSION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_HELMET_SUBVERSION"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_HELMET_SUBVERSION""}",,,,,,,,,,,
PR_ARMOR_LEATHER_ASSASSIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_LEATHER_ASSASSIN"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_LEATHER_ASSASSIN""}",,,,,,,,,,,
PR_ARMOR_LEATHER_HUNTSMAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_LEATHER_HUNTSMAN"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_LEATHER_HUNTSMAN""}",,,,,,,,,,,
PR_ARMOR_LEATHER_NIGHTSTALKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_LEATHER_NIGHTSTALKER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_LEATHER_NIGHTSTALKER""}",,,,,,,,,,,
PR_ARMOR_METAL_BLACKIRON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_METAL_BLACKIRON"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_METAL_BLACKIRON""}",,,,,,,,,,,
PR_ARMOR_METAL_BLESSED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_METAL_BLESSED"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_METAL_BLESSED""}",,,,,,,,,,,
PR_ARMOR_METAL_COLOSSAL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_METAL_COLOSSAL"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_METAL_COLOSSAL""}",,,,,,,,,,,
PR_ARMOR_ROBES_DREAMER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_ROBES_DREAMER"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_ROBES_DREAMER""}",,,,,,,,,,,
PR_ARMOR_ROBES_FLOWING_MAGUS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_ROBES_FLOWING_MAGUS"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_ROBES_FLOWING_MAGUS""}",,,,,,,,,,,
PR_ARMOR_ROBES_RESOLUTIONIST,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_ARMOR_ROBES_RESOLUTIONIST"":""1""},""Type"":""STORE"",""ItemName"":""PR_ARMOR_ROBES_RESOLUTIONIST""}",,,,,,,,,,,
PR_AXE_1H_BLAZING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_BLAZING"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_BLAZING""}",,,,,,,,,,,
PR_AXE_1H_FUSED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_FUSED"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_FUSED""}",,,,,,,,,,,
PR_AXE_1H_SINISTER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_SINISTER"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_SINISTER""}",,,,,,,,,,,
PR_AXE_2H_CERION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_CERION"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_CERION""}",,,,,,,,,,,
PR_AXE_2H_FRENZIED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_FRENZIED"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_FRENZIED""}",,,,,,,,,,,
PR_AXE_2H_UMBRAL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_UMBRAL"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_UMBRAL""}",,,,,,,,,,,
PR_BLADES_DW_FATHOM_FURY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BLADES_DW_FATHOM_FURY"":""1""},""Type"":""STORE"",""ItemName"":""PR_BLADES_DW_FATHOM_FURY""}",,,,,,,,,,,
PR_BOW_DARKSTRIKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_DARKSTRIKER"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_DARKSTRIKER""}",,,,,,,,,,,
PR_BOW_SPECTRAL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_SPECTRAL"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_SPECTRAL""}",,,,,,,,,,,
PR_BOW_SUZETTE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_SUZETTE"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_SUZETTE""}",,,,,,,,,,,
PR_DAGGER_IRONSPIKE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_IRONSPIKE"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_IRONSPIKE""}",,,,,,,,,,,
PR_DAGGER_TETRAS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_TETRAS"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_TETRAS""}",,,,,,,,,,,
PR_MACE_GUIDING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_GUIDING"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_GUIDING""}",,,,,,,,,,,
PR_MACE_NORTHERN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_NORTHERN"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_NORTHERN""}",,,,,,,,,,,
PR_MACE_REGAL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_REGAL"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_REGAL""}",,,,,,,,,,,
PR_RING_FAITH,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_FAITH"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_FAITH""}",,,,,,,,,,,
PR_RING_FURIOUS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_FURIOUS"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_FURIOUS""}",,,,,,,,,,,
PR_RING_SECRETS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_RING_SECRETS"":""1""},""Type"":""STORE"",""ItemName"":""PR_RING_SECRETS""}",,,,,,,,,,,
PR_SHIELD_CHITIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_CHITIN"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_CHITIN""}",,,,,,,,,,,
PR_SHIELD_DRUDGE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_DRUDGE"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_DRUDGE""}",,,,,,,,,,,
PR_SHIELD_GARNET,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SHIELD_GARNET"":""1""},""Type"":""STORE"",""ItemName"":""PR_SHIELD_GARNET""}",,,,,,,,,,,
PR_STAFF_BLACKFEATHER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_BLACKFEATHER"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_BLACKFEATHER""}",,,,,,,,,,,
PR_STAFF_FANCH,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_FANCH"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_FANCH""}",,,,,,,,,,,
PR_STAFF_MENDERS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_MENDERS"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_MENDERS""}",,,,,,,,,,,
PR_SWORD_2H_CLAIRVOYANT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_CLAIRVOYANT"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_CLAIRVOYANT""}",,,,,,,,,,,
PR_SWORD_2H_EMPYREAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_EMPYREAN"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_EMPYREAN""}",,,,,,,,,,,
PR_SWORD_2H_SOMBER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_SOMBER"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_SOMBER""}",,,,,,,,,,,
PR_THROWN_BLADES_SKY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_BLADES_SKY"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_BLADES_SKY""}",,,,,,,,,,,
PR_THROWN_FLARE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_FLARE"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_FLARE""}",,,,,,,,,,,
PR_BELT_EVERGLOWING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_EVERGLOWING"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_EVERGLOWING""}",,,,,,,,,,,
PR_BELT_CLERIC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_CLERIC"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_CLERIC""}",,,,,,,,,,,
PR_BELT_CRUELTY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BELT_CRUELTY"":""1""},""Type"":""STORE"",""ItemName"":""PR_BELT_CRUELTY""}",,,,,,,,,,,
PR_CROSSBOW_NIGHTSTALKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_NIGHTSTALKER"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_NIGHTSTALKER""}",,,,,,,,,,,
PR_CROSSBOW_FORGOTTEN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_FORGOTTEN"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_FORGOTTEN""}",,,,,,,,,,,
PR_CROSSBOW_AZURE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_AZURE"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_AZURE""}",,,,,,,,,,,
PR_CROSSBOW_TWILIGHT,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_TWILIGHT"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_TWILIGHT""}",,,,,,,,,,,
PR_CROSSBOW_CUNNING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_CUNNING"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_CUNNING""}",,,,,,,,,,,
PR_CROSSBOW_NORTHERN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_NORTHERN"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_NORTHERN""}",,,,,,,,,,,
PR_CROSSBOW_SEARING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_SEARING"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_SEARING""}",,,,,,,,,,,
PR_CROSSBOW_PEACEMAKER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_PEACEMAKER"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_PEACEMAKER""}",,,,,,,,,,,
PR_CROSSBOW_CURIOUS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_CURIOUS"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_CURIOUS""}",,,,,,,,,,,
PR_CROSSBOW_UNYIELDING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_UNYIELDING"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_UNYIELDING""}",,,,,,,,,,,
PR_CROSSBOW_DECIMATING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_DECIMATING"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_DECIMATING""}",,,,,,,,,,,
PR_STAFF_SPITEFUL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_SPITEFUL"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_SPITEFUL""}",,,,,,,,,,,
PR_STAFF_BRAMBLEWIND,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_BRAMBLEWIND"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_BRAMBLEWIND""}",,,,,,,,,,,
PR_STAFF_VISION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_STAFF_VISION"":""1""},""Type"":""STORE"",""ItemName"":""PR_STAFF_VISION""}",,,,,,,,,,,
PR_BOW_NIGHT_WHISPER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_NIGHT_WHISPER"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_NIGHT_WHISPER""}",,,,,,,,,,,
PR_BOW_PHOENIX,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BOW_PHOENIX"":""1""},""Type"":""STORE"",""ItemName"":""PR_BOW_PHOENIX""}",,,,,,,,,,,
PR_THROWN_PARAGON,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_PARAGON"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_PARAGON""}",,,,,,,,,,,
PR_THROWN_KINETIC,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_THROWN_KINETIC"":""1""},""Type"":""STORE"",""ItemName"":""PR_THROWN_KINETIC""}",,,,,,,,,,,
PR_AXE_2H_OGREBONE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_OGREBONE"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_OGREBONE""}",,,,,,,,,,,
PR_AXE_2H_DIVINITY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_DIVINITY"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_DIVINITY""}",,,,,,,,,,,
PR_SWORD_2H_TETRAS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_TETRAS"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_TETRAS""}",,,,,,,,,,,
PR_SWORD_2H_SOULLESS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_SWORD_2H_SOULLESS"":""1""},""Type"":""STORE"",""ItemName"":""PR_SWORD_2H_SOULLESS""}",,,,,,,,,,,
PR_AXE_2H_TAINTED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_2H_TAINTED"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_2H_TAINTED""}",,,,,,,,,,,
PR_BLADES_DW_WRETCHED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BLADES_DW_WRETCHED"":""1""},""Type"":""STORE"",""ItemName"":""PR_BLADES_DW_WRETCHED""}",,,,,,,,,,,
PR_BLADES_DW_BLADEBREAKERS,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_BLADES_DW_BLADEBREAKERS"":""1""},""Type"":""STORE"",""ItemName"":""PR_BLADES_DW_BLADEBREAKERS""}",,,,,,,,,,,
PR_DAGGER_GARRAK,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_GARRAK"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_GARRAK""}",,,,,,,,,,,
PR_DAGGER_BLOODTHIRSTY,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_DAGGER_BLOODTHIRSTY"":""1""},""Type"":""STORE"",""ItemName"":""PR_DAGGER_BLOODTHIRSTY""}",,,,,,,,,,,
PR_MACE_BATTLE_HARDENED,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_BATTLE_HARDENED"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_BATTLE_HARDENED""}",,,,,,,,,,,
PR_MACE_HERALD,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_HERALD"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_HERALD""}",,,,,,,,,,,
PR_MACE_SUBJUGATION,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_MACE_SUBJUGATION"":""1""},""Type"":""STORE"",""ItemName"":""PR_MACE_SUBJUGATION""}",,,,,,,,,,,
PR_AXE_1H_HERAN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_HERAN"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_HERAN""}",,,,,,,,,,,
PR_AXE_1H_WRATHFUL,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_WRATHFUL"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_WRATHFUL""}",,,,,,,,,,,
PR_AXE_1H_ERADICATING,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_AXE_1H_ERADICATING"":""1""},""Type"":""STORE"",""ItemName"":""PR_AXE_1H_ERADICATING""}",,,,,,,,,,,
PR_1H_SWORD_TAULIN,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_TAULIN"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_TAULIN""}",,,,,,,,,,,
PR_1H_SWORD_GRAVE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_GRAVE"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_GRAVE""}",,,,,,,,,,,
PR_1H_SWORD_LIGHTPIERCER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_1H_SWORD_LIGHTPIERCER"":""1""},""Type"":""STORE"",""ItemName"":""PR_1H_SWORD_LIGHTPIERCER""}",,,,,,,,,,,
PR_CROSSBOW_HEARTSHREDDER,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_HEARTSHREDDER"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_HEARTSHREDDER""}",,,,,,,,,,,
PR_CROSSBOW_DRAKE,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""PR_CROSSBOW_DRAKE"":""1""},""Type"":""STORE"",""ItemName"":""PR_CROSSBOW_DRAKE""}",,,,,,,,,,,
HIRE_MERCS_2,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_2"":""1""},""Type"":""OFFER_HIRE_MERCS_2"",""ItemName"":""HIRE_MERCS_2""}",,,,,,,,,,,
HIRE_MERCS_3,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_3"":""1""},""Type"":""OFFER_HIRE_MERCS_3"",""ItemName"":""HIRE_MERCS_3""}",,,,,,,,,,,
HIRE_MERCS_4,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_4"":""1""},""Type"":""OFFER_HIRE_MERCS_4"",""ItemName"":""HIRE_MERCS_4""}",,,,,,,,,,,
HIRE_MERCS_5,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_5"":""1""},""Type"":""OFFER_HIRE_MERCS_5"",""ItemName"":""HIRE_MERCS_5""}",,,,,,,,,,,
HIRE_MERCS_6,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_6"":""1""},""Type"":""OFFER_HIRE_MERCS_6"",""ItemName"":""HIRE_MERCS_6""}",,,,,,,,,,,
HIRE_MERCS_7,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_7"":""1""},""Type"":""OFFER_HIRE_MERCS_7"",""ItemName"":""HIRE_MERCS_7""}",,,,,,,,,,,
HIRE_MERCS_8,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_8"":""1""},""Type"":""OFFER_HIRE_MERCS_8"",""ItemName"":""HIRE_MERCS_8""}",,,,,,,,,,,
HIRE_MERCS_9,item,Dragon Age Preprod,Offer Description,,,,,-1,"DATA={""Items"":{""HIRE_MERCS_9"":""1""},""Type"":""OFFER_HIRE_MERCS_9"",""ItemName"":""HIRE_MERCS_9""}",,,,,,,,,,,
